,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
206,0.787,0.784,5,-8.703,1,0.053,0.38,0.00313,0.0822,0.702,98.027,audio_features,5vShN1Ew2L1wu5vUH7SJkh,spotify:track:5vShN1Ew2L1wu5vUH7SJkh,https://api.spotify.com/v1/tracks/5vShN1Ew2L1wu5vUH7SJkh,https://api.spotify.com/v1/audio-analysis/5vShN1Ew2L1wu5vUH7SJkh,201784,4
207,0.684,0.886,2,-4.304,1,0.109,0.0282,0.0978,0.51,0.629,165.018,audio_features,1bsEYSP9Ei6uAdvmdEJ3VL,spotify:track:1bsEYSP9Ei6uAdvmdEJ3VL,https://api.spotify.com/v1/tracks/1bsEYSP9Ei6uAdvmdEJ3VL,https://api.spotify.com/v1/audio-analysis/1bsEYSP9Ei6uAdvmdEJ3VL,205558,4
208,0.776,0.944,9,-3.324,0,0.107,0.147,0.00156,0.0534,0.692,168.075,audio_features,1Cx6Bgzr5liVWM6tZfucxE,spotify:track:1Cx6Bgzr5liVWM6tZfucxE,https://api.spotify.com/v1/tracks/1Cx6Bgzr5liVWM6tZfucxE,https://api.spotify.com/v1/audio-analysis/1Cx6Bgzr5liVWM6tZfucxE,260971,4
209,0.768,0.742,1,-6.247,0,0.0779,0.00942,0.731,0.0802,0.387,139.997,audio_features,7Gn7oaSvpGZmRB9pKkZtqd,spotify:track:7Gn7oaSvpGZmRB9pKkZtqd,https://api.spotify.com/v1/tracks/7Gn7oaSvpGZmRB9pKkZtqd,https://api.spotify.com/v1/audio-analysis/7Gn7oaSvpGZmRB9pKkZtqd,168996,4
210,0.862,0.697,7,-6.888,1,0.181,0.113,0.0,0.0854,0.888,95.021,audio_features,5wTOtQJquKIQmazH73kCCZ,spotify:track:5wTOtQJquKIQmazH73kCCZ,https://api.spotify.com/v1/tracks/5wTOtQJquKIQmazH73kCCZ,https://api.spotify.com/v1/audio-analysis/5wTOtQJquKIQmazH73kCCZ,250200,4
211,0.479,0.915,5,-4.365,0,0.203,0.0206,2.17e-05,0.356,0.658,156.521,audio_features,4tr32xMfaXxToTvGdZM6Ka,spotify:track:4tr32xMfaXxToTvGdZM6Ka,https://api.spotify.com/v1/tracks/4tr32xMfaXxToTvGdZM6Ka,https://api.spotify.com/v1/audio-analysis/4tr32xMfaXxToTvGdZM6Ka,166440,5
212,0.824,0.529,1,-7.377,1,0.241,0.298,0.0,0.112,0.678,99.993,audio_features,0wen64xumMyhzU1EUijhny,spotify:track:0wen64xumMyhzU1EUijhny,https://api.spotify.com/v1/tracks/0wen64xumMyhzU1EUijhny,https://api.spotify.com/v1/audio-analysis/0wen64xumMyhzU1EUijhny,204122,4
213,0.79,0.464,6,-7.949,1,0.0915,0.0852,0.0,0.115,0.729,126.051,audio_features,3wezX3pjvVuSkl9qxXxpNq,spotify:track:3wezX3pjvVuSkl9qxXxpNq,https://api.spotify.com/v1/tracks/3wezX3pjvVuSkl9qxXxpNq,https://api.spotify.com/v1/audio-analysis/3wezX3pjvVuSkl9qxXxpNq,279693,4
214,0.925,0.768,1,-4.553,0,0.271,0.00874,1.69e-06,0.244,0.887,128.004,audio_features,1HWxC0zGOkn1MXRMmXR4ma,spotify:track:1HWxC0zGOkn1MXRMmXR4ma,https://api.spotify.com/v1/tracks/1HWxC0zGOkn1MXRMmXR4ma,https://api.spotify.com/v1/audio-analysis/1HWxC0zGOkn1MXRMmXR4ma,196992,4
215,0.638,0.824,6,-7.844,1,0.237,0.121,0.0,0.0827,0.873,144.031,audio_features,5PGeKZIUcZVt893oJ5M3Co,spotify:track:5PGeKZIUcZVt893oJ5M3Co,https://api.spotify.com/v1/tracks/5PGeKZIUcZVt893oJ5M3Co,https://api.spotify.com/v1/audio-analysis/5PGeKZIUcZVt893oJ5M3Co,234527,4
216,0.777,0.683,6,-6.643,1,0.389,0.0754,0.0,0.0431,0.898,159.986,audio_features,0lZmPXttHliraDdVgW1klp,spotify:track:0lZmPXttHliraDdVgW1klp,https://api.spotify.com/v1/tracks/0lZmPXttHliraDdVgW1klp,https://api.spotify.com/v1/audio-analysis/0lZmPXttHliraDdVgW1klp,187314,4
217,0.958,0.663,11,-5.463,0,0.209,0.00378,1.33e-06,0.273,0.868,128.007,audio_features,0z8P62aA70gua9Q3rObMcB,spotify:track:0z8P62aA70gua9Q3rObMcB,https://api.spotify.com/v1/tracks/0z8P62aA70gua9Q3rObMcB,https://api.spotify.com/v1/audio-analysis/0z8P62aA70gua9Q3rObMcB,224180,4
218,0.854,0.858,11,-2.323,1,0.147,0.326,0.0,0.0879,0.778,119.928,audio_features,1zGOAvoIdprI2abYdTLgtK,spotify:track:1zGOAvoIdprI2abYdTLgtK,https://api.spotify.com/v1/tracks/1zGOAvoIdprI2abYdTLgtK,https://api.spotify.com/v1/audio-analysis/1zGOAvoIdprI2abYdTLgtK,200640,4
219,0.629,0.985,9,-0.31,0,0.0993,0.0991,2.15e-06,0.0682,0.953,145.965,audio_features,2LFpks6FENDbFwzOoo34Va,spotify:track:2LFpks6FENDbFwzOoo34Va,https://api.spotify.com/v1/tracks/2LFpks6FENDbFwzOoo34Va,https://api.spotify.com/v1/audio-analysis/2LFpks6FENDbFwzOoo34Va,203442,4
220,0.835,0.767,1,-5.699,0,0.0686,0.204,7.93e-05,0.261,0.71,99.972,audio_features,6xLvYhLOW2oETJoZv8ChU8,spotify:track:6xLvYhLOW2oETJoZv8ChU8,https://api.spotify.com/v1/tracks/6xLvYhLOW2oETJoZv8ChU8,https://api.spotify.com/v1/audio-analysis/6xLvYhLOW2oETJoZv8ChU8,187667,4
221,0.81,0.757,1,-5.352,0,0.0599,0.0391,0.000384,0.346,0.72,100.002,audio_features,1AKP5JySgNsr2Y04z1yGHJ,spotify:track:1AKP5JySgNsr2Y04z1yGHJ,https://api.spotify.com/v1/tracks/1AKP5JySgNsr2Y04z1yGHJ,https://api.spotify.com/v1/audio-analysis/1AKP5JySgNsr2Y04z1yGHJ,236200,4
222,0.683,0.927,4,-2.806,0,0.0874,0.0823,3.66e-06,0.567,0.944,170.035,audio_features,3SNhGCcSEpSyi8ImxmatA5,spotify:track:3SNhGCcSEpSyi8ImxmatA5,https://api.spotify.com/v1/tracks/3SNhGCcSEpSyi8ImxmatA5,https://api.spotify.com/v1/audio-analysis/3SNhGCcSEpSyi8ImxmatA5,156969,4
223,0.856,0.959,4,-0.511,0,0.0537,0.068,0.00144,0.504,0.955,120.052,audio_features,1CFICGHfnZH6tXVKIYtYJp,spotify:track:1CFICGHfnZH6tXVKIYtYJp,https://api.spotify.com/v1/tracks/1CFICGHfnZH6tXVKIYtYJp,https://api.spotify.com/v1/audio-analysis/1CFICGHfnZH6tXVKIYtYJp,196747,4
224,0.86,0.635,9,-3.934,1,0.0742,0.0269,0.0,0.0603,0.389,145.012,audio_features,4PapVSimy0JvqUU0MoErGg,spotify:track:4PapVSimy0JvqUU0MoErGg,https://api.spotify.com/v1/tracks/4PapVSimy0JvqUU0MoErGg,https://api.spotify.com/v1/audio-analysis/4PapVSimy0JvqUU0MoErGg,291208,4
225,0.549,0.901,10,-3.524,1,0.337,0.333,0.0,0.169,0.833,88.591,audio_features,51kDLGG90kHSjneUGNPmSy,spotify:track:51kDLGG90kHSjneUGNPmSy,https://api.spotify.com/v1/tracks/51kDLGG90kHSjneUGNPmSy,https://api.spotify.com/v1/audio-analysis/51kDLGG90kHSjneUGNPmSy,190400,5
226,0.716,0.73,2,-5.926,1,0.0699,0.12,0.0,0.0752,0.888,79.916,audio_features,6v0TPwv96FHmd4qXnGMqDK,spotify:track:6v0TPwv96FHmd4qXnGMqDK,https://api.spotify.com/v1/tracks/6v0TPwv96FHmd4qXnGMqDK,https://api.spotify.com/v1/audio-analysis/6v0TPwv96FHmd4qXnGMqDK,180989,4
227,0.716,0.632,7,-7.595,1,0.188,0.281,0.0,0.0617,0.758,192.124,audio_features,7B0eMeHAMbxbCTamE5us8J,spotify:track:7B0eMeHAMbxbCTamE5us8J,https://api.spotify.com/v1/tracks/7B0eMeHAMbxbCTamE5us8J,https://api.spotify.com/v1/audio-analysis/7B0eMeHAMbxbCTamE5us8J,199000,4
228,0.909,0.905,1,-5.516,1,0.11,0.645,0.0225,0.669,0.736,118.05,audio_features,3XZAJFdEANpxSH7tH7p2RG,spotify:track:3XZAJFdEANpxSH7tH7p2RG,https://api.spotify.com/v1/tracks/3XZAJFdEANpxSH7tH7p2RG,https://api.spotify.com/v1/audio-analysis/3XZAJFdEANpxSH7tH7p2RG,289677,4
229,0.817,0.819,4,-4.14,0,0.207,0.182,7.15e-06,0.155,0.649,108.01,audio_features,52LavlE6CvrGJ3jEmJmkOu,spotify:track:52LavlE6CvrGJ3jEmJmkOu,https://api.spotify.com/v1/tracks/52LavlE6CvrGJ3jEmJmkOu,https://api.spotify.com/v1/audio-analysis/52LavlE6CvrGJ3jEmJmkOu,183200,4
230,0.888,0.864,10,-2.11,0,0.127,0.609,2.07e-05,0.106,0.77,115.96,audio_features,6CWMm2mJOrKyDH4W1X5d06,spotify:track:6CWMm2mJOrKyDH4W1X5d06,https://api.spotify.com/v1/tracks/6CWMm2mJOrKyDH4W1X5d06,https://api.spotify.com/v1/audio-analysis/6CWMm2mJOrKyDH4W1X5d06,224019,4
231,0.831,0.761,8,-6.944,1,0.0579,0.214,0.0219,0.0615,0.793,117.009,audio_features,1xvnyke6EOVGi8jmFLDsTN,spotify:track:1xvnyke6EOVGi8jmFLDsTN,https://api.spotify.com/v1/tracks/1xvnyke6EOVGi8jmFLDsTN,https://api.spotify.com/v1/audio-analysis/1xvnyke6EOVGi8jmFLDsTN,186723,4
232,0.63,0.905,3,-5.094,1,0.211,0.168,1.8e-06,0.117,0.896,118.051,audio_features,26z79TvxoPoK0B9bq9zn4c,spotify:track:26z79TvxoPoK0B9bq9zn4c,https://api.spotify.com/v1/tracks/26z79TvxoPoK0B9bq9zn4c,https://api.spotify.com/v1/audio-analysis/26z79TvxoPoK0B9bq9zn4c,203442,4
233,0.904,0.723,10,-7.841,1,0.115,0.0575,0.145,0.308,0.826,118.014,audio_features,1c89Peahzqvhcs9UtiT879,spotify:track:1c89Peahzqvhcs9UtiT879,https://api.spotify.com/v1/tracks/1c89Peahzqvhcs9UtiT879,https://api.spotify.com/v1/audio-analysis/1c89Peahzqvhcs9UtiT879,169293,4
234,0.736,0.96,11,-3.835,0,0.0533,0.0545,0.163,0.24,0.833,117.014,audio_features,5uNOpdHMpFV9RxZ0qgNGcD,spotify:track:5uNOpdHMpFV9RxZ0qgNGcD,https://api.spotify.com/v1/tracks/5uNOpdHMpFV9RxZ0qgNGcD,https://api.spotify.com/v1/audio-analysis/5uNOpdHMpFV9RxZ0qgNGcD,235897,4
235,0.887,0.87,10,-5.341,1,0.0644,0.131,0.0032,0.13,0.899,118.007,audio_features,4kY5HMYgRgvHkdGtpdXcAs,spotify:track:4kY5HMYgRgvHkdGtpdXcAs,https://api.spotify.com/v1/tracks/4kY5HMYgRgvHkdGtpdXcAs,https://api.spotify.com/v1/audio-analysis/4kY5HMYgRgvHkdGtpdXcAs,211000,4
236,0.797,0.942,1,-1.943,1,0.139,0.549,1.47e-05,0.274,0.832,120.038,audio_features,12IF1N3EbqgvRZweMJHAVO,spotify:track:12IF1N3EbqgvRZweMJHAVO,https://api.spotify.com/v1/tracks/12IF1N3EbqgvRZweMJHAVO,https://api.spotify.com/v1/audio-analysis/12IF1N3EbqgvRZweMJHAVO,209000,4
237,0.807,0.928,11,-3.177,0,0.152,0.172,0.00271,0.348,0.918,122.013,audio_features,7i4AXtCkZJXbJFBIUiyzhy,spotify:track:7i4AXtCkZJXbJFBIUiyzhy,https://api.spotify.com/v1/tracks/7i4AXtCkZJXbJFBIUiyzhy,https://api.spotify.com/v1/audio-analysis/7i4AXtCkZJXbJFBIUiyzhy,207960,4
238,0.834,0.925,6,-1.783,0,0.0707,0.553,0.0152,0.234,0.798,117.987,audio_features,38FFVJJUFMn0D5jS2H32FH,spotify:track:38FFVJJUFMn0D5jS2H32FH,https://api.spotify.com/v1/tracks/38FFVJJUFMn0D5jS2H32FH,https://api.spotify.com/v1/audio-analysis/38FFVJJUFMn0D5jS2H32FH,205893,4
239,0.903,0.873,1,-6.8,1,0.0856,0.27,1.14e-05,0.268,0.897,117.958,audio_features,4HTCabvW8ANhqDkDexedzE,spotify:track:4HTCabvW8ANhqDkDexedzE,https://api.spotify.com/v1/tracks/4HTCabvW8ANhqDkDexedzE,https://api.spotify.com/v1/audio-analysis/4HTCabvW8ANhqDkDexedzE,172878,4
240,0.871,0.943,6,0.985,1,0.0971,0.316,0.0263,0.0746,0.718,123.982,audio_features,7ovS5qI1vRYvcjG5jDh09a,spotify:track:7ovS5qI1vRYvcjG5jDh09a,https://api.spotify.com/v1/tracks/7ovS5qI1vRYvcjG5jDh09a,https://api.spotify.com/v1/audio-analysis/7ovS5qI1vRYvcjG5jDh09a,191660,4
241,0.925,0.891,6,-2.649,1,0.0705,0.288,1.9e-05,0.0449,0.942,124.062,audio_features,34DEq4NjmD2V5OOfUhVbwf,spotify:track:34DEq4NjmD2V5OOfUhVbwf,https://api.spotify.com/v1/tracks/34DEq4NjmD2V5OOfUhVbwf,https://api.spotify.com/v1/audio-analysis/34DEq4NjmD2V5OOfUhVbwf,184398,4
242,0.879,0.939,6,-2.017,0,0.0498,0.194,0.000602,0.259,0.961,124.037,audio_features,2edWJMHnqmf9RnLKcLfKes,spotify:track:2edWJMHnqmf9RnLKcLfKes,https://api.spotify.com/v1/tracks/2edWJMHnqmf9RnLKcLfKes,https://api.spotify.com/v1/audio-analysis/2edWJMHnqmf9RnLKcLfKes,169404,4
243,0.918,0.748,10,-3.318,1,0.0611,0.105,0.000229,0.0651,0.846,121.993,audio_features,7AxEtufMoqGZNXpBNDidB9,spotify:track:7AxEtufMoqGZNXpBNDidB9,https://api.spotify.com/v1/tracks/7AxEtufMoqGZNXpBNDidB9,https://api.spotify.com/v1/audio-analysis/7AxEtufMoqGZNXpBNDidB9,178573,4
244,0.826,0.866,2,-3.287,0,0.078,0.101,0.000359,0.0586,0.964,129.992,audio_features,0tONGbNBS0rXrskRP8HT3U,spotify:track:0tONGbNBS0rXrskRP8HT3U,https://api.spotify.com/v1/tracks/0tONGbNBS0rXrskRP8HT3U,https://api.spotify.com/v1/audio-analysis/0tONGbNBS0rXrskRP8HT3U,164336,4
245,0.904,0.85,1,-3.335,1,0.0525,0.0815,6.13e-05,0.0908,0.595,117.992,audio_features,31TbxlC1DooqeAK547rnMD,spotify:track:31TbxlC1DooqeAK547rnMD,https://api.spotify.com/v1/tracks/31TbxlC1DooqeAK547rnMD,https://api.spotify.com/v1/audio-analysis/31TbxlC1DooqeAK547rnMD,196702,4
246,0.635,0.939,3,-3.35,1,0.143,0.132,0.0001,0.247,0.83,126.976,audio_features,1zdPE06w06CYsHFO4S4FnX,spotify:track:1zdPE06w06CYsHFO4S4FnX,https://api.spotify.com/v1/tracks/1zdPE06w06CYsHFO4S4FnX,https://api.spotify.com/v1/audio-analysis/1zdPE06w06CYsHFO4S4FnX,181577,4
247,0.909,0.842,9,-2.723,1,0.0613,0.104,0.0,0.185,0.855,120.006,audio_features,7nlUPqJJ4LE1vYb5BXt2tT,spotify:track:7nlUPqJJ4LE1vYb5BXt2tT,https://api.spotify.com/v1/tracks/7nlUPqJJ4LE1vYb5BXt2tT,https://api.spotify.com/v1/audio-analysis/7nlUPqJJ4LE1vYb5BXt2tT,182544,4
248,0.822,0.896,6,-3.902,1,0.0566,0.158,0.137,0.0823,0.715,120.046,audio_features,67onFaW8i95edbn90nRo8d,spotify:track:67onFaW8i95edbn90nRo8d,https://api.spotify.com/v1/tracks/67onFaW8i95edbn90nRo8d,https://api.spotify.com/v1/audio-analysis/67onFaW8i95edbn90nRo8d,170444,4
249,0.931,0.748,4,-4.278,0,0.0872,0.137,0.000533,0.0679,0.961,121.994,audio_features,7LplbuDlZWbSDXiLjK846s,spotify:track:7LplbuDlZWbSDXiLjK846s,https://api.spotify.com/v1/tracks/7LplbuDlZWbSDXiLjK846s,https://api.spotify.com/v1/audio-analysis/7LplbuDlZWbSDXiLjK846s,175125,4
250,0.88,0.906,4,-1.461,0,0.0809,0.0992,1.26e-05,0.136,0.543,115.019,audio_features,7enqOzlUkUH0M1tHYwRTYO,spotify:track:7enqOzlUkUH0M1tHYwRTYO,https://api.spotify.com/v1/tracks/7enqOzlUkUH0M1tHYwRTYO,https://api.spotify.com/v1/audio-analysis/7enqOzlUkUH0M1tHYwRTYO,230258,4
251,0.891,0.585,10,-3.572,0,0.345,0.0758,1.28e-05,0.654,0.13,118.032,audio_features,4iSS8RdAykVEpJY5pbjwQH,spotify:track:4iSS8RdAykVEpJY5pbjwQH,https://api.spotify.com/v1/tracks/4iSS8RdAykVEpJY5pbjwQH,https://api.spotify.com/v1/audio-analysis/4iSS8RdAykVEpJY5pbjwQH,194795,4
252,0.606,0.844,7,-4.234,1,0.303,0.0998,0.000455,0.31,0.636,150.306,audio_features,7zORehpxrrwAyrLzOkUSX5,spotify:track:7zORehpxrrwAyrLzOkUSX5,https://api.spotify.com/v1/tracks/7zORehpxrrwAyrLzOkUSX5,https://api.spotify.com/v1/audio-analysis/7zORehpxrrwAyrLzOkUSX5,169587,5
253,0.821,0.744,1,-6.557,0,0.117,0.178,1.27e-06,0.0707,0.762,92.019,audio_features,2YP8yaq7kdVD7Yq3bVyoi6,spotify:track:2YP8yaq7kdVD7Yq3bVyoi6,https://api.spotify.com/v1/tracks/2YP8yaq7kdVD7Yq3bVyoi6,https://api.spotify.com/v1/audio-analysis/2YP8yaq7kdVD7Yq3bVyoi6,166752,4
254,0.531,0.855,6,-6.771,1,0.184,0.0545,0.785,0.104,0.946,153.272,audio_features,6GIYQislFlJUJFYHG7Fijl,spotify:track:6GIYQislFlJUJFYHG7Fijl,https://api.spotify.com/v1/tracks/6GIYQislFlJUJFYHG7Fijl,https://api.spotify.com/v1/audio-analysis/6GIYQislFlJUJFYHG7Fijl,201080,3
255,0.871,0.913,10,-1.815,0,0.123,0.413,1.32e-05,0.0525,0.877,117.99,audio_features,15TcdGsX08XSZ4B8hXN2sy,spotify:track:15TcdGsX08XSZ4B8hXN2sy,https://api.spotify.com/v1/tracks/15TcdGsX08XSZ4B8hXN2sy,https://api.spotify.com/v1/audio-analysis/15TcdGsX08XSZ4B8hXN2sy,195734,4
256,0.846,0.904,11,0.159,0,0.19,0.0197,0.0,0.468,0.736,117.014,audio_features,7HEEmTfwfM56sSZd6glbZH,spotify:track:7HEEmTfwfM56sSZd6glbZH,https://api.spotify.com/v1/tracks/7HEEmTfwfM56sSZd6glbZH,https://api.spotify.com/v1/audio-analysis/7HEEmTfwfM56sSZd6glbZH,234373,4
257,0.871,0.739,11,-6.956,1,0.0617,0.0314,3.45e-05,0.124,0.303,115.059,audio_features,5EAzOhzM3pEnfASMteI0Zo,spotify:track:5EAzOhzM3pEnfASMteI0Zo,https://api.spotify.com/v1/tracks/5EAzOhzM3pEnfASMteI0Zo,https://api.spotify.com/v1/audio-analysis/5EAzOhzM3pEnfASMteI0Zo,313728,4
258,0.604,0.881,1,-2.028,1,0.123,0.135,0.000151,0.645,0.918,120.012,audio_features,4uXnOZ4NA3yMRnTOIvOB78,spotify:track:4uXnOZ4NA3yMRnTOIvOB78,https://api.spotify.com/v1/tracks/4uXnOZ4NA3yMRnTOIvOB78,https://api.spotify.com/v1/audio-analysis/4uXnOZ4NA3yMRnTOIvOB78,149433,4
259,0.85,0.924,1,-2.681,1,0.0785,0.109,0.00383,0.33,0.911,119.019,audio_features,2VaYsYUBZZfj8nLyQxnGCs,spotify:track:2VaYsYUBZZfj8nLyQxnGCs,https://api.spotify.com/v1/tracks/2VaYsYUBZZfj8nLyQxnGCs,https://api.spotify.com/v1/audio-analysis/2VaYsYUBZZfj8nLyQxnGCs,183535,4
260,0.812,0.749,0,-3.554,1,0.04,0.178,0.0,0.0769,0.502,104.047,audio_features,0l6REfKf0k4aX5UsLIXEhe,spotify:track:0l6REfKf0k4aX5UsLIXEhe,https://api.spotify.com/v1/tracks/0l6REfKf0k4aX5UsLIXEhe,https://api.spotify.com/v1/audio-analysis/0l6REfKf0k4aX5UsLIXEhe,188973,4
261,0.483,0.685,10,-3.232,0,0.174,0.369,0.0,0.0817,0.546,185.502,audio_features,1WRXkAyxiHGMIwfay2oNCB,spotify:track:1WRXkAyxiHGMIwfay2oNCB,https://api.spotify.com/v1/tracks/1WRXkAyxiHGMIwfay2oNCB,https://api.spotify.com/v1/audio-analysis/1WRXkAyxiHGMIwfay2oNCB,191907,4
262,0.703,0.705,6,-4.91,0,0.11,0.125,0.0,0.2,0.554,104.668,audio_features,3QPbeGHUNRwQ6105TXxOKT,spotify:track:3QPbeGHUNRwQ6105TXxOKT,https://api.spotify.com/v1/tracks/3QPbeGHUNRwQ6105TXxOKT,https://api.spotify.com/v1/audio-analysis/3QPbeGHUNRwQ6105TXxOKT,232933,4
263,0.588,0.914,9,-5.088,0,0.324,0.14,0.000193,0.0286,0.79,120.999,audio_features,5ZB9tmvoSNYDoogZUES5bl,spotify:track:5ZB9tmvoSNYDoogZUES5bl,https://api.spotify.com/v1/tracks/5ZB9tmvoSNYDoogZUES5bl,https://api.spotify.com/v1/audio-analysis/5ZB9tmvoSNYDoogZUES5bl,201053,4
264,0.771,0.756,6,-6.811,0,0.141,0.113,0.0,0.0743,0.515,176.001,audio_features,4ooiBtUGwntacxCef7LAPS,spotify:track:4ooiBtUGwntacxCef7LAPS,https://api.spotify.com/v1/tracks/4ooiBtUGwntacxCef7LAPS,https://api.spotify.com/v1/audio-analysis/4ooiBtUGwntacxCef7LAPS,211040,4
265,0.842,0.834,7,-7.069,0,0.0649,0.0836,0.000123,0.0997,0.871,93.988,audio_features,5T56yynriYCiX1Qnas0Cyp,spotify:track:5T56yynriYCiX1Qnas0Cyp,https://api.spotify.com/v1/tracks/5T56yynriYCiX1Qnas0Cyp,https://api.spotify.com/v1/audio-analysis/5T56yynriYCiX1Qnas0Cyp,165957,4
266,0.868,0.823,1,-5.844,1,0.237,0.0809,4.05e-06,0.35,0.711,129.96,audio_features,5tWN4Msieh8dlafzulfXAk,spotify:track:5tWN4Msieh8dlafzulfXAk,https://api.spotify.com/v1/tracks/5tWN4Msieh8dlafzulfXAk,https://api.spotify.com/v1/audio-analysis/5tWN4Msieh8dlafzulfXAk,363987,4
267,0.898,0.958,6,-5.633,0,0.283,0.15,3.74e-06,0.648,0.607,133.018,audio_features,1L43RxEjAXTvSQoQdRBETS,spotify:track:1L43RxEjAXTvSQoQdRBETS,https://api.spotify.com/v1/tracks/1L43RxEjAXTvSQoQdRBETS,https://api.spotify.com/v1/audio-analysis/1L43RxEjAXTvSQoQdRBETS,158613,4
268,0.555,0.725,1,-6.648,0,0.075,0.0665,0.0,0.0926,0.548,98.976,audio_features,5xRCm3d8IlbrdOabaD9QiL,spotify:track:5xRCm3d8IlbrdOabaD9QiL,https://api.spotify.com/v1/tracks/5xRCm3d8IlbrdOabaD9QiL,https://api.spotify.com/v1/audio-analysis/5xRCm3d8IlbrdOabaD9QiL,153574,4
269,0.756,0.976,6,-3.068,0,0.0628,0.395,0.00911,0.311,0.887,125.984,audio_features,2kItnxFZAvtGi0KHQxElUL,spotify:track:2kItnxFZAvtGi0KHQxElUL,https://api.spotify.com/v1/tracks/2kItnxFZAvtGi0KHQxElUL,https://api.spotify.com/v1/audio-analysis/2kItnxFZAvtGi0KHQxElUL,226325,4
270,0.918,0.885,1,-3.844,1,0.0666,0.115,0.0,0.226,0.819,119.957,audio_features,6oCZE1hdCEac5NnqMUotjh,spotify:track:6oCZE1hdCEac5NnqMUotjh,https://api.spotify.com/v1/tracks/6oCZE1hdCEac5NnqMUotjh,https://api.spotify.com/v1/audio-analysis/6oCZE1hdCEac5NnqMUotjh,310047,4
271,0.791,0.691,7,-7.505,1,0.0595,0.014,0.0,0.159,0.658,116.984,audio_features,0kEzIodWrEDtpKS0EYI99X,spotify:track:0kEzIodWrEDtpKS0EYI99X,https://api.spotify.com/v1/tracks/0kEzIodWrEDtpKS0EYI99X,https://api.spotify.com/v1/audio-analysis/0kEzIodWrEDtpKS0EYI99X,193974,4
272,0.925,0.891,6,-2.649,1,0.0705,0.288,1.9e-05,0.0449,0.942,124.062,audio_features,34DEq4NjmD2V5OOfUhVbwf,spotify:track:34DEq4NjmD2V5OOfUhVbwf,https://api.spotify.com/v1/tracks/34DEq4NjmD2V5OOfUhVbwf,https://api.spotify.com/v1/audio-analysis/34DEq4NjmD2V5OOfUhVbwf,184398,4
273,0.9,0.774,8,-4.31,1,0.118,0.097,8.52e-06,0.279,0.784,125.002,audio_features,6VrOzFtjAylmaRV5OsCFeo,spotify:track:6VrOzFtjAylmaRV5OsCFeo,https://api.spotify.com/v1/tracks/6VrOzFtjAylmaRV5OsCFeo,https://api.spotify.com/v1/audio-analysis/6VrOzFtjAylmaRV5OsCFeo,164165,4
274,0.929,0.738,10,-4.297,0,0.115,0.102,0.0,0.19,0.759,120.011,audio_features,7AjhX1xGxAaaogwOchMGU0,spotify:track:7AjhX1xGxAaaogwOchMGU0,https://api.spotify.com/v1/tracks/7AjhX1xGxAaaogwOchMGU0,https://api.spotify.com/v1/audio-analysis/7AjhX1xGxAaaogwOchMGU0,162534,4
